4.99 -1.05332 0.963034 1.01846
5 -1.04362 0.967464 1.01257
5.01 -1.03388 0.971624 1.00648
5.02 -1.02411 0.975514 1.00021
5.03 -1.0143 0.979137 0.993759
5.04 -1.00446 0.982496 0.98712
5.05 -0.99459 0.985592 0.980301
5.06 -0.984692 0.988429 0.973305
5.07 -0.97477 0.991007 0.966136
5.08 -0.964825 0.993331 0.958797
5.09 -0.954862 0.995402 0.951292
5.1 -0.944881 0.997223 0.943626
5.11 -0.934886 0.998797 0.935803
5.12 -0.924878 1.00013 0.927827
5.13 -0.914861 1.00122 0.919702
5.14 -0.904837 1.00207 0.911433
5.15 -0.894808 1.00268 0.903025
5.16 -0.884776 1.00306 0.894483
5.17 -0.874743 1.00322 0.885812
5.18 -0.864713 1.00315 0.877017
5.19 -0.854686 1.00286 0.868104
5.2 -0.844666 1.00234 0.859077
5.21 -0.834654 1.00162 0.849942
5.22 -0.824652 1.00068 0.840705
5.23 -0.814663 0.999533 0.831371
5.24 -0.804689 0.998183 0.821947
5.25 -0.794731 0.996633 0.812437
5.26 -0.784791 0.994885 0.802847
5.27 -0.774872 0.992945 0.793183
5.28 -0.764975 0.990817 0.783452
5.29 -0.755102 0.988503 0.773658
5.3 -0.745254 0.986009 0.763809
5.31 -0.735435 0.983337 0.753908
5.32 -0.725645 0.980494 0.743964
5.33 -0.715885 0.977481 0.733981
5.34 -0.706158 0.974305 0.723965
5.35 -0.696466 0.970968 0.713922
5.36 -0.686809 0.967476 0.703858
5.37 -0.677189 0.963832 0.693779
5.38 -0.667608 0.960041 0.68369
5.39 -0.658067 0.956107 0.673597
5.4 -0.648567 0.952036 0.663506
5.41 -0.63911 0.94783 0.653422
5.42 -0.629698 0.943495 0.643351
5.43 -0.62033 0.939035 0.633298
5.44 -0.611008 0.934454 0.623268
5.45 -0.601735 0.929758 0.613268
5.46 -0.592509 0.924951 0.603301
5.47 -0.583334 0.920037 0.593373
5.48 -0.574209 0.91502 0.583489
5.49 -0.565136 0.909906 0.573654
5.5 -0.556115 0.9047 0.563873
5.51 -0.547148 0.899405 0.55415
5.52 -0.538234 0.894026 0.544489
5.53 -0.529376 0.888568 0.534896
5.54 -0.520574 0.883035 0.525374
5.55 -0.511828 0.877433 0.515928
5.56 -0.503138 0.871765 0.506562
5.57 -0.494507 0.866037 0.497279
5.58 -0.485933 0.860253 0.488083
5.59 -0.477419 0.854417 0.478979
5.6 -0.468963 0.848535 0.469969
5.61 -0.460566 0.84261 0.461057
5.62 -0.45223 0.836648 0.452246
5.63 -0.443953 0.830652 0.443539
5.64 -0.435737 0.824628 0.434939
5.65 -0.427582 0.818579 0.426449
5.66 -0.419487 0.812511 0.418072
5.67 -0.411453 0.806428 0.40981
5.68 -0.40348 0.800333 0.401665
5.69 -0.395569 0.794233 0.39364
5.7 -0.387718 0.78813 0.385737
5.71 -0.379928 0.78203 0.377958
5.72 -0.372199 0.775936 0.370304
5.73 -0.364531 0.769853 0.362778
5.74 -0.356923 0.763785 0.355381
5.75 -0.349376 0.757737 0.348114
5.76 -0.341889 0.751711 0.340979
5.77 -0.334462 0.745714 0.333977
5.78 -0.327094 0.739748 0.327109
5.79 -0.319785 0.733817 0.320375
5.8 -0.312536 0.727926 0.313777
5.81 -0.305344 0.722078 0.307316
5.82 -0.29821 0.716278 0.300992
